 AnimalID,animaltype,birthweight,birthweightadj,sireframescore,bcsrecent,bcsprevious,bcsdifference,damweightatwean,weandate,weangpd,weanheight,weanweight,weanwda,weanweightdate,adj205h,adj205w,weanframescore,ageatwean,yearlingheight,yearlingdate,yearlingweight,adjyearlingh,adjyearlingw,yearlingframescore,ageatyearling,customweight,customweightdate,customheight,customheightdate,currentwtcow,adj365dht,currentwtheifer,backfat,treatment,blockpen,replicate,email_id
646,Calf,60,60,0,0,0,0,0,10/15/2017,1.5,39.24,363,1.8,10/15/2017,39.4,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
647,Calf,50,50,0,0,0,0,0,10/15/2017,1.6,34.39,365,1.8,10/15/2017,34.5,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
648,Calf,70,70,0,0,0,0,0,10/15/2017,1.5,39.68,372,1.9,10/15/2017,39.8,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
649,Calf,70,70,0,0,0,0,0,10/15/2017,2.1,43.24,492,2.5,10/15/2017,43.4,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
650,Calf,140,140,0,0,0,0,0,10/15/2017,3.4,53.31,819,4.1,10/15/2017,53.5,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
651,Calf,80,80,0,0,0,0,0,10/15/2017,1.6,37.8,392,2,10/15/2017,38,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
652,Calf,80,80,0,0,0,0,0,10/15/2017,2.4,43.74,550,2.8,10/15/2017,43.9,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
653,Calf,90,90,0,0,0,0,0,10/15/2017,2.6,45.4,608,3.1,10/15/2017,45.6,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
654,Calf,90,90,0,0,0,0,0,10/15/2017,2.2,43.08,536,2.7,10/15/2017,43.3,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
655,Calf,90,90,0,0,0,0,0,10/15/2017,2.3,44.66,549,2.8,10/15/2017,44.9,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
656,Calf,80,80,0,0,0,0,0,10/15/2017,2.9,45.28,659,3.3,10/15/2017,45.5,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
657,Calf,80,80,0,0,0,0,0,10/15/2017,2.7,48.51,613,3.1,10/15/2017,48.7,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
658,Calf,80,80,0,0,0,0,0,10/15/2017,2.3,42.13,529,2.7,10/15/2017,42.4,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
659,Calf,80,82,0,0,0,0,0,10/15/2017,2.7,43.69,613,3.1,10/15/2017,44.4,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
660,Calf,92,92,0,0,0,0,0,10/15/2017,2.5,47.65,585,3,10/15/2017,48,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
661,Calf,100,100,0,0,0,0,0,10/15/2017,2.3,47.08,547,2.8,10/15/2017,47.3,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
662,Calf,110,110,0,0,0,0,0,10/15/2017,2.8,49.29,647,3.3,10/15/2017,49.6,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
663,Calf,90,90,0,0,0,0,0,10/15/2017,2.2,43.98,510,2.6,10/15/2017,44.2,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
664,Calf,110,110,0,0,0,0,0,10/15/2017,2.2,43.12,539,2.8,10/15/2017,43.5,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
665,Calf,90,90,0,0,0,0,0,10/15/2017,2.6,43.59,594,3.1,10/15/2017,44,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
666,Calf,90,90,0,0,0,0,0,10/15/2017,2.6,45.19,587,3,10/15/2017,45.5,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
667,Calf,90,90,0,0,0,0,0,10/15/2017,2.5,41.01,573,3,10/15/2017,41.3,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
668,Calf,100,100,0,0,0,0,0,10/15/2017,2.6,44.51,596,3.1,10/15/2017,44.8,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
669,Calf,90,92,0,0,0,0,0,10/15/2017,2.2,44.43,515,2.7,10/15/2017,45.2,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
670,Calf,90,95,0,0,0,0,0,10/15/2017,2.3,41.93,536,2.8,10/15/2017,43,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
671,Calf,90,90,0,0,0,0,0,10/15/2017,1.6,38.97,398,2.1,10/15/2017,39.4,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
672,Calf,80,80,0,0,0,0,0,10/15/2017,1.5,44.56,368,1.9,10/15/2017,45,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
673,Calf,80,80,0,0,0,0,0,10/15/2017,2.2,41.18,494,2.6,10/15/2017,41.6,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
674,Calf,90,92,0,0,0,0,0,10/15/2017,2.7,45.17,607,3.2,10/15/2017,45.9,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
675,Calf,80,85,0,0,0,0,0,10/15/2017,2.2,42.8,507,2.6,10/15/2017,43.9,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
676,Calf,80,80,0,0,0,0,0,10/15/2017,2.8,45.93,614,3.2,10/15/2017,46.3,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
677,Calf,110,110,0,0,0,0,0,10/15/2017,2.5,48.34,598,3.1,10/15/2017,48.8,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
678,Calf,60,60,0,0,0,0,0,10/15/2017,1.7,39.02,394,2.1,10/15/2017,39.4,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
679,Calf,90,90,0,0,0,0,0,10/15/2017,2.5,46.32,564,3,10/15/2017,46.9,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
680,Calf,100,100,0,0,0,0,0,10/15/2017,2.9,48.41,643,3.4,10/15/2017,48.9,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
681,Calf,80,80,0,0,0,0,0,10/15/2017,2.5,43.85,541,2.9,10/15/2017,44.4,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
682,Calf,90,95,0,0,0,0,0,10/15/2017,1.9,42.96,449,2.4,10/15/2017,44.2,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
683,Calf,80,85,0,0,0,0,0,10/15/2017,2.1,43.37,464,2.5,10/15/2017,44.6,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
684,Calf,100,100,0,0,0,0,0,10/15/2017,3.2,48.11,692,3.7,10/15/2017,48.6,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
685,Calf,80,80,0,0,0,0,0,10/15/2017,2.3,45.6,514,2.8,10/15/2017,46.1,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
686,Calf,80,80,0,0,0,0,0,10/15/2017,2.2,41.8,490,2.6,10/15/2017,42.3,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
687,Calf,80,80,0,0,0,0,0,10/15/2017,2.5,45.3,541,2.9,10/15/2017,45.8,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
688,Calf,80,88,0,0,0,0,0,10/15/2017,3,45.17,627,3.4,10/15/2017,46.7,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
689,Calf,90,90,0,0,0,0,0,10/15/2017,2.6,42.76,577,3.1,10/15/2017,43.3,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
690,Calf,90,90,0,0,0,0,0,10/15/2017,2.5,47.26,556,3,10/15/2017,47.9,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
691,Calf,100,100,0,0,0,0,0,10/15/2017,2.6,46.93,587,3.2,10/15/2017,47.6,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
692,Calf,90,90,0,0,0,0,0,10/15/2017,3,47.34,651,3.5,10/15/2017,48,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
693,Calf,80,80,0,0,0,0,0,10/15/2017,2.6,38.44,551,3,10/15/2017,39,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
694,Calf,110,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
695,Calf,70,78,0,0,0,0,0,10/15/2017,2.3,40.58,475,2.6,10/15/2017,42.2,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
696,Calf,80,80,0,0,0,0,0,10/15/2017,2.4,41.69,506,2.8,10/15/2017,42.5,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
697,Calf,80,82,0,0,0,0,0,10/15/2017,2.5,44.09,531,3,10/15/2017,45.2,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
698,Calf,100,100,0,0,0,0,0,10/15/2017,2.2,42.51,497,2.8,10/15/2017,43.1,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
699,Calf,60,60,0,0,0,0,0,10/15/2017,1.5,39.56,337,1.9,10/15/2017,40.4,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
700,Calf,100,100,0,0,0,0,0,10/15/2017,3.1,47.53,666,3.7,10/15/2017,48.4,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
701,Calf,110,110,0,0,0,0,0,10/15/2017,2.5,47.29,560,3.1,10/15/2017,48.1,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
702,Calf,110,110,0,0,0,0,0,10/15/2017,2.7,47.61,603,3.4,10/15/2017,48.4,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
703,Calf,80,85,0,0,0,0,0,10/15/2017,2.3,43.53,481,2.7,10/15/2017,45.1,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
704,Calf,80,85,0,0,0,0,0,10/15/2017,2.4,41.4,500,2.8,10/15/2017,42.9,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
705,Calf,70,70,0,0,0,0,0,10/15/2017,2.4,37.32,506,2.8,10/15/2017,38.2,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
706,Calf,80,80,0,0,0,0,0,10/15/2017,3.2,43.08,644,3.6,10/15/2017,43.8,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
707,Calf,80,80,0,0,0,0,0,10/15/2017,1.8,39.45,404,2.3,10/15/2017,40.3,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
708,Calf,80,80,0,0,0,0,0,10/15/2017,2,40.42,433,2.4,10/15/2017,41.3,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
709,Calf,80,80,0,0,0,0,0,10/15/2017,2.3,41.84,491,2.8,10/15/2017,42.5,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
710,Calf,70,72,0,0,0,0,0,10/15/2017,1.6,39.22,341,2,10/15/2017,40.7,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
711,Calf,60,62,0,0,0,0,0,10/15/2017,2.3,39.4,455,2.6,10/15/2017,40.9,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
712,Calf,70,70,0,0,0,0,0,10/15/2017,2.2,41.54,444,2.6,10/15/2017,42.6,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
713,Calf,125,125,0,0,0,0,0,10/15/2017,2.8,44.04,614,3.6,10/15/2017,45.1,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
714,Calf,110,115,0,0,0,0,0,10/15/2017,2.1,43.93,477,2.8,10/15/2017,45.7,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
715,Calf,80,85,0,0,0,0,0,10/15/2017,2.2,42.8,463,2.7,10/15/2017,44.3,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
716,Calf,90,95,0,0,0,0,0,10/15/2017,2.3,41,477,2.8,10/15/2017,42.7,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
717,Calf,90,95,0,0,0,0,0,10/15/2017,2.9,43.4,582,3.4,10/15/2017,44.9,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
718,Calf,100,105,0,0,0,0,0,10/15/2017,1.9,41.16,423,2.5,10/15/2017,42.6,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
719,Calf,90,90,0,0,0,0,0,10/15/2017,2.4,43.94,499,2.9,10/15/2017,44.8,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
720,Calf,90,90,0,0,0,0,0,10/15/2017,2.3,38.37,492,2.9,10/15/2017,39.2,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
721,Calf,110,110,0,0,0,0,0,10/15/2017,1.7,41.89,409,2.4,10/15/2017,42.7,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
722,Calf,110,110,0,0,0,0,0,10/15/2017,2,40.84,462,2.7,10/15/2017,41.7,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
723,Calf,70,70,0,0,0,0,0,10/15/2017,2.4,34.62,488,2.8,10/15/2017,35.4,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
724,Calf,70,70,0,0,0,0,0,10/15/2017,1.9,40.13,394,2.3,10/15/2017,41.2,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
725,Calf,80,80,0,0,0,0,0,10/15/2017,2.2,40.9,459,2.7,10/15/2017,41.8,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
726,Calf,100,105,0,0,0,0,0,10/15/2017,1.8,41.89,414,2.4,10/15/2017,43.7,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
727,Calf,80,82,0,0,0,0,0,10/15/2017,2.2,38.72,449,2.6,10/15/2017,40.3,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
728,Calf,120,120,0,0,0,0,0,10/15/2017,2.6,47.24,569,3.3,10/15/2017,48.4,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
729,Calf,80,88,0,0,0,0,0,10/15/2017,2.3,43.8,472,2.8,10/15/2017,45.6,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
730,Calf,110,110,0,0,0,0,0,10/15/2017,2.5,42.44,522,3.1,10/15/2017,43.4,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
731,Calf,90,90,0,0,0,0,0,10/15/2017,1.9,43.41,406,2.4,10/15/2017,44.7,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
732,Calf,100,102,0,0,0,0,0,10/15/2017,2.6,45.22,526,3.2,10/15/2017,47,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
733,Calf,100,105,0,0,0,0,0,10/15/2017,1.9,41.58,422,2.5,10/15/2017,43.2,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
734,Calf,80,85,0,0,0,0,0,10/15/2017,2,42.51,414,2.5,10/15/2017,44.5,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
735,Calf,80,80,0,0,0,0,0,10/15/2017,2.1,41.09,426,2.6,10/15/2017,42.1,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
736,Calf,110,110,0,0,0,0,0,10/15/2017,2.7,43.26,553,3.3,10/15/2017,44.2,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
737,Calf,110,110,0,0,0,0,0,10/15/2017,2.7,46.15,561,3.4,10/15/2017,47.4,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
738,Calf,90,92,0,0,0,0,0,10/15/2017,2.2,42.06,451,2.7,10/15/2017,43.8,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
739,Calf,60,60,0,0,0,0,0,10/15/2017,1.7,34.86,336,2,10/15/2017,35.9,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
740,Calf,80,85,0,0,0,0,0,10/15/2017,2.1,43.89,426,2.6,10/15/2017,45.9,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
741,Calf,110,110,0,0,0,0,0,10/15/2017,2.4,44.98,498,3,10/15/2017,46,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
742,Calf,100,105,0,0,0,0,0,10/15/2017,2.3,43.79,475,2.9,10/15/2017,45.9,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
743,Calf,110,110,0,0,0,0,0,10/15/2017,2.7,46.13,546,3.4,10/15/2017,47.6,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
744,Calf,110,110,0,0,0,0,0,10/15/2017,2.8,44.83,554,3.5,10/15/2017,46,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
745,Calf,110,110,0,0,0,0,0,10/15/2017,2.8,47.1,561,3.5,10/15/2017,48.3,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
746,Calf,100,100,0,0,0,0,0,10/15/2017,2.9,47.59,564,3.5,10/15/2017,49.1,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
747,Calf,90,90,0,0,0,0,0,10/15/2017,2.8,43.44,526,3.4,10/15/2017,44.6,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
748,Calf,120,120,0,0,0,0,0,10/15/2017,3,45.82,592,3.8,10/15/2017,47,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
749,Calf,110,110,0,0,0,0,0,10/15/2017,3.4,45.46,637,4.1,10/15/2017,46.7,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
750,Calf,110,110,0,0,0,0,0,10/15/2017,2.5,47.41,496,3.2,10/15/2017,48.6,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
751,Calf,110,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
752,Calf,80,85,0,0,0,0,0,10/15/2017,2,36.28,396,2.5,10/15/2017,38.5,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
753,Calf,80,85,0,0,0,0,0,10/15/2017,2,42.08,386,2.5,10/15/2017,44,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
754,Calf,90,95,0,0,0,0,0,10/15/2017,2,41.8,400,2.6,10/15/2017,44.1,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
755,Calf,90,90,0,0,0,0,0,10/15/2017,2.6,45.35,503,3.2,10/15/2017,46.6,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
756,Calf,110,110,0,0,0,0,0,10/15/2017,2.8,48.17,551,3.5,10/15/2017,49.8,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
757,Calf,110,110,0,0,0,0,0,10/15/2017,2.2,44.09,443,2.9,10/15/2017,45.4,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
758,Calf,110,110,0,0,0,0,0,10/15/2017,2.6,45.18,499,3.3,10/15/2017,46.9,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
759,Calf,90,92,0,0,0,0,0,10/15/2017,2,44.59,401,2.6,10/15/2017,46.4,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
760,Calf,140,145,0,0,0,0,0,10/15/2017,1.9,41.16,432,2.8,10/15/2017,43.6,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
761,Calf,100,100,0,0,0,0,0,10/15/2017,1.8,38.5,374,2.5,10/15/2017,40.3,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
762,Calf,100,108,0,0,0,0,0,10/15/2017,2.1,40.1,414,2.7,10/15/2017,42.7,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
763,Calf,100,102,0,0,0,0,0,10/15/2017,2,41.81,395,2.6,10/15/2017,44,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
764,Calf,100,102,0,0,0,0,0,10/15/2017,2.4,42.2,462,3.1,10/15/2017,44.4,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
765,Calf,100,100,0,0,0,0,0,10/15/2017,2.3,40.95,446,3,10/15/2017,42.7,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
766,Calf,100,100,0,0,0,0,0,10/15/2017,2.4,43.95,456,3,10/15/2017,45.7,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
767,Calf,150,150,0,0,0,0,0,10/15/2017,2.5,45.33,527,3.5,10/15/2017,47.1,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
768,Calf,110,112,0,0,0,0,0,10/15/2017,2.1,39.49,419,2.8,10/15/2017,41.3,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
769,Calf,110,110,0,0,0,0,0,10/15/2017,3.4,45.8,607,4.2,10/15/2017,47.7,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
